2025-04-10 17:50:45,768:INFO: Training begin
2025-04-10 18:04:12,169:INFO: Training begin
2025-04-10 18:08:19,472:INFO: Training begin
2025-04-10 19:38:35,709:INFO: Training begin
2025-04-10 19:53:29,850:INFO: Training begin
2025-04-10 19:56:18,411:INFO: Training begin
2025-04-10 19:57:56,481:INFO: Training begin
2025-04-10 20:29:36,376:INFO: Training begin
2025-04-10 20:34:59,210:INFO: Training begin
2025-04-10 20:37:48,399:INFO: Training begin
2025-04-10 21:08:10,077:INFO: Training begin
2025-04-10 21:10:58,223:INFO: Training begin
2025-04-10 21:22:26,016:INFO: Training begin
2025-04-10 21:22:56,817:INFO: Training begin
2025-04-10 21:26:03,657:INFO: Training begin
2025-04-10 21:26:29,923:INFO: Training begin
2025-04-10 21:31:27,842:INFO: Training begin
2025-04-10 21:37:40,024:INFO: Training begin
2025-04-10 21:38:24,064:INFO: Training begin
2025-04-10 21:49:14,662:INFO: Training begin
2025-04-10 21:51:04,699:INFO: Training begin
2025-04-10 21:53:48,528:INFO: Training begin
2025-04-10 21:53:52,673:INFO: 0/200 (epoch 0), train_loss = 2.156486660242, accuracy = 0.000000000000, time/batch = 4.144813060760
2025-04-10 21:54:58,257:INFO: 18/200 (epoch 0), train_loss = 33.257028102875, accuracy = 0.000000000000, time/batch = 6.343014001846
2025-04-10 21:55:07,051:INFO: 19/200 (epoch 0), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 8.793086051941
2025-04-10 21:57:03,786:INFO: Training begin
2025-04-10 21:57:06,888:INFO: 0/180 (epoch 0), train_loss = 1.936179310083, accuracy = 0.000000000000, time/batch = 3.101632833481
2025-04-10 21:57:10,064:INFO: 1/180 (epoch 0), train_loss = -0.331405046629, accuracy = 0.000000000000, time/batch = 3.175533533096
2025-04-10 21:57:14,017:INFO: 2/180 (epoch 0), train_loss = 18.032011313364, accuracy = 0.000000000000, time/batch = 3.953023195267
2025-04-10 21:57:16,889:INFO: 3/180 (epoch 0), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 2.871265649796
2025-04-10 21:57:21,030:INFO: 4/180 (epoch 0), train_loss = 46.051702499390, accuracy = 0.000000000000, time/batch = 4.139221429825
2025-04-10 21:57:27,127:INFO: 5/180 (epoch 0), train_loss = 26.932620286942, accuracy = 0.000000000000, time/batch = 6.096601247787
2025-04-10 21:57:32,452:INFO: 6/180 (epoch 0), train_loss = 38.320308446884, accuracy = 0.000000000000, time/batch = 5.325761795044
2025-04-10 21:57:36,087:INFO: 7/180 (epoch 0), train_loss = 46.051702499390, accuracy = 0.000000000000, time/batch = 3.633441925049
2025-04-10 21:57:39,256:INFO: 8/180 (epoch 0), train_loss = 46.051701068878, accuracy = 0.000000000000, time/batch = 3.169872999191
2025-04-10 21:57:43,307:INFO: 9/180 (epoch 0), train_loss = 46.051702499390, accuracy = 0.000000000000, time/batch = 4.050096750259
2025-04-10 21:57:47,724:INFO: 10/180 (epoch 0), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 4.417270183563
2025-04-10 21:57:57,981:INFO: 11/180 (epoch 0), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 10.257144927979
2025-04-10 21:58:04,993:INFO: 12/180 (epoch 0), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 7.010967016220
2025-04-10 21:58:09,357:INFO: 13/180 (epoch 0), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 4.364096879959
2025-04-10 21:58:12,493:INFO: 14/180 (epoch 0), train_loss = 46.051701545715, accuracy = 0.000000000000, time/batch = 3.135348796844
2025-04-10 21:58:14,431:INFO: 15/180 (epoch 0), train_loss = 46.051700592041, accuracy = 0.000000000000, time/batch = 1.937014818192
2025-04-10 21:58:16,505:INFO: 16/180 (epoch 0), train_loss = 46.051700592041, accuracy = 0.000000000000, time/batch = 2.073028564453
2025-04-10 21:58:19,264:INFO: 17/180 (epoch 0), train_loss = 46.051701545715, accuracy = 0.000000000000, time/batch = 2.758244991302
2025-04-10 22:05:47,138:INFO: Training begin
2025-04-10 22:05:52,291:INFO: 0/180 (epoch 0), train_loss = 2.323477640748, accuracy = 0.000000000000, time/batch = 5.152329444885
2025-04-10 22:05:57,531:INFO: 1/180 (epoch 0), train_loss = 0.522308029234, accuracy = 0.000000000000, time/batch = 5.239165782928
2025-04-10 22:06:01,201:INFO: 2/180 (epoch 0), train_loss = -0.941617988050, accuracy = 0.000000000000, time/batch = 3.669985294342
2025-04-10 22:06:09,604:INFO: 3/180 (epoch 0), train_loss = 2.446208521724, accuracy = 0.000000000000, time/batch = 8.402398347855
2025-04-10 22:06:18,794:INFO: 4/180 (epoch 0), train_loss = -1.039808660746, accuracy = 0.000000000000, time/batch = 9.189839839935
2025-04-10 22:06:29,171:INFO: 5/180 (epoch 0), train_loss = 20.136341094971, accuracy = 0.000000000000, time/batch = 10.376789808273
2025-04-10 22:06:37,887:INFO: 6/180 (epoch 0), train_loss = 30.414968490601, accuracy = 0.000000000000, time/batch = 8.716086864471
2025-04-10 22:06:43,769:INFO: 7/180 (epoch 0), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 5.881689310074
2025-04-10 22:06:49,601:INFO: 8/180 (epoch 0), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 5.832017898560
2025-04-10 22:06:54,559:INFO: 9/180 (epoch 0), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 4.957998037338
2025-04-10 22:06:59,816:INFO: 10/180 (epoch 0), train_loss = 46.051701545715, accuracy = 0.000000000000, time/batch = 5.256496906281
2025-04-10 22:07:04,865:INFO: 11/180 (epoch 0), train_loss = 46.051702976227, accuracy = 0.000000000000, time/batch = 5.048630714417
2025-04-10 22:07:11,948:INFO: 12/180 (epoch 0), train_loss = 46.051703453064, accuracy = 0.000000000000, time/batch = 7.082950830460
2025-04-10 22:07:15,276:INFO: 13/180 (epoch 0), train_loss = 46.051701545715, accuracy = 0.000000000000, time/batch = 3.327663421631
2025-04-10 22:07:20,799:INFO: 14/180 (epoch 0), train_loss = 46.051702499390, accuracy = 0.000000000000, time/batch = 5.523716449738
2025-04-10 22:07:24,060:INFO: 15/180 (epoch 0), train_loss = 46.051701068878, accuracy = 0.000000000000, time/batch = 3.261106491089
2025-04-10 22:07:28,388:INFO: 16/180 (epoch 0), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 4.326716661453
2025-04-10 22:07:32,483:INFO: 17/180 (epoch 0), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 4.094765424728
2025-04-10 22:08:40,427:INFO: Training begin
2025-04-10 22:08:45,500:INFO: 0/180 (epoch 0), train_loss = 1.871223345399, accuracy = 0.000000000000, time/batch = 5.073150157928
2025-04-10 22:08:50,798:INFO: 1/180 (epoch 0), train_loss = 0.406748192763, accuracy = 0.000000000000, time/batch = 5.297379732132
2025-04-10 22:08:58,189:INFO: 2/180 (epoch 0), train_loss = 1.453947506845, accuracy = 0.000000000000, time/batch = 7.390288114548
2025-04-10 22:09:03,930:INFO: 3/180 (epoch 0), train_loss = 0.787343423581, accuracy = 0.000000000000, time/batch = 5.740984201431
2025-04-10 22:09:09,620:INFO: 4/180 (epoch 0), train_loss = -1.459322839975, accuracy = 0.000000000000, time/batch = 5.690278530121
2025-04-10 22:09:14,679:INFO: 5/180 (epoch 0), train_loss = -1.979148373008, accuracy = 0.000000000000, time/batch = 5.059543848038
2025-04-10 22:09:20,817:INFO: 6/180 (epoch 0), train_loss = -1.094694316387, accuracy = 0.000000000000, time/batch = 6.137457132339
2025-04-10 22:09:53,485:INFO: Training begin
2025-04-10 22:09:59,707:INFO: 0/200 (epoch 0), train_loss = 1.934750393033, accuracy = 0.000000000000, time/batch = 6.221814393997
2025-04-10 22:10:06,084:INFO: 1/200 (epoch 0), train_loss = -0.217312175781, accuracy = 0.000000000000, time/batch = 6.377249956131
2025-04-10 22:10:10,308:INFO: 2/200 (epoch 0), train_loss = 18.376599639654, accuracy = 0.000000000000, time/batch = 4.223614454269
2025-04-10 22:10:13,955:INFO: 3/200 (epoch 0), train_loss = 46.051700592041, accuracy = 0.000000000000, time/batch = 3.647143840790
2025-04-10 22:10:20,322:INFO: 4/200 (epoch 0), train_loss = 46.051703929901, accuracy = 0.000000000000, time/batch = 6.366932868958
2025-04-10 22:10:25,177:INFO: 5/200 (epoch 0), train_loss = 46.051701068878, accuracy = 0.000000000000, time/batch = 4.854438781738
2025-04-10 22:10:29,365:INFO: 6/200 (epoch 0), train_loss = 46.051701545715, accuracy = 0.000000000000, time/batch = 4.185227632523
2025-04-10 22:10:34,279:INFO: 7/200 (epoch 0), train_loss = 46.051701068878, accuracy = 0.000000000000, time/batch = 4.913901329041
2025-04-10 22:10:39,326:INFO: 8/200 (epoch 0), train_loss = 46.051702499390, accuracy = 0.000000000000, time/batch = 5.047798633575
2025-04-10 22:10:43,746:INFO: 9/200 (epoch 0), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 4.417840719223
2025-04-10 22:10:48,837:INFO: 10/200 (epoch 0), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 5.090767621994
2025-04-10 22:10:56,611:INFO: 11/200 (epoch 0), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 7.773830890656
2025-04-10 22:11:02,419:INFO: 12/200 (epoch 0), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 5.806241989136
2025-04-10 22:11:08,074:INFO: 13/200 (epoch 0), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 5.655054330826
2025-04-10 22:11:15,327:INFO: 14/200 (epoch 0), train_loss = 42.243560552597, accuracy = 0.000000000000, time/batch = 7.252586603165
2025-04-10 22:11:30,615:INFO: 15/200 (epoch 0), train_loss = 34.966201782227, accuracy = 0.000000000000, time/batch = 15.287806510925
2025-04-10 22:11:38,442:INFO: 16/200 (epoch 0), train_loss = 42.714280605316, accuracy = 0.000000000000, time/batch = 7.827107667923
2025-04-10 22:11:43,516:INFO: 17/200 (epoch 0), train_loss = 46.051701545715, accuracy = 0.000000000000, time/batch = 5.073229789734
2025-04-10 22:11:47,181:INFO: 18/200 (epoch 0), train_loss = 46.051701545715, accuracy = 0.000000000000, time/batch = 3.664782285690
2025-04-10 22:11:54,340:INFO: 19/200 (epoch 0), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 7.157682657242
2025-04-10 22:11:59,393:INFO: (epoch 0), valid_accuracy = 0.000
2025-04-10 22:11:59,393:INFO: Best epoch 0, Best validation accuracy 0.2
2025-04-10 22:11:59,393:INFO: Saving model
2025-04-10 22:12:05,497:INFO: 20/200 (epoch 1), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 6.055365085602
2025-04-10 22:12:10,842:INFO: 21/200 (epoch 1), train_loss = 46.051702976227, accuracy = 0.000000000000, time/batch = 5.345329523087
2025-04-10 22:12:14,220:INFO: 22/200 (epoch 1), train_loss = 46.051701068878, accuracy = 0.000000000000, time/batch = 3.377640008926
2025-04-10 22:12:19,070:INFO: 23/200 (epoch 1), train_loss = 46.051701068878, accuracy = 0.000000000000, time/batch = 4.849474191666
2025-04-10 22:12:24,761:INFO: 24/200 (epoch 1), train_loss = 46.051702976227, accuracy = 0.000000000000, time/batch = 5.690145969391
2025-04-10 22:12:28,894:INFO: 25/200 (epoch 1), train_loss = 46.051701068878, accuracy = 0.000000000000, time/batch = 4.133720874786
2025-04-10 22:12:34,205:INFO: 26/200 (epoch 1), train_loss = 46.051701545715, accuracy = 0.000000000000, time/batch = 5.311054944992
2025-04-10 22:12:38,907:INFO: 27/200 (epoch 1), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 4.700562477112
2025-04-10 22:12:42,604:INFO: 28/200 (epoch 1), train_loss = 46.051701068878, accuracy = 0.000000000000, time/batch = 3.697254419327
2025-04-10 22:12:50,308:INFO: 29/200 (epoch 1), train_loss = 46.051703929901, accuracy = 0.000000000000, time/batch = 7.704175472260
2025-04-10 22:12:57,635:INFO: 30/200 (epoch 1), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 7.326804161072
2025-04-10 22:13:03,690:INFO: 31/200 (epoch 1), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 6.054616689682
2025-04-10 22:13:09,670:INFO: 32/200 (epoch 1), train_loss = 46.051702976227, accuracy = 0.000000000000, time/batch = 5.980496883392
2025-04-10 22:13:15,483:INFO: 33/200 (epoch 1), train_loss = 46.051701545715, accuracy = 0.000000000000, time/batch = 5.812449455261
2025-04-10 22:13:28,740:INFO: 34/200 (epoch 1), train_loss = 46.051703453064, accuracy = 0.000000000000, time/batch = 13.256026506424
2025-04-10 22:13:34,342:INFO: 35/200 (epoch 1), train_loss = 46.051702976227, accuracy = 0.000000000000, time/batch = 5.602537155151
2025-04-10 22:13:38,873:INFO: 36/200 (epoch 1), train_loss = 46.051702499390, accuracy = 0.000000000000, time/batch = 4.530905008316
2025-04-10 22:13:42,009:INFO: 37/200 (epoch 1), train_loss = 46.051700592041, accuracy = 0.000000000000, time/batch = 3.135736703873
2025-04-10 22:13:48,028:INFO: 38/200 (epoch 1), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 6.018851280212
2025-04-10 22:13:53,631:INFO: 39/200 (epoch 1), train_loss = 46.051702976227, accuracy = 0.000000000000, time/batch = 5.601903915405
2025-04-10 22:13:58,051:INFO: (epoch 1), valid_accuracy = 0.000
2025-04-10 22:13:58,051:INFO: Best epoch 0, Best validation accuracy 0.2
2025-04-10 22:13:58,051:INFO: Saving model
2025-04-10 22:14:05,615:INFO: 40/200 (epoch 2), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 7.520453214645
2025-04-10 22:14:11,382:INFO: 41/200 (epoch 2), train_loss = 46.051702976227, accuracy = 0.000000000000, time/batch = 5.767344713211
2025-04-10 22:14:15,058:INFO: 42/200 (epoch 2), train_loss = 46.051701068878, accuracy = 0.000000000000, time/batch = 3.675999164581
2025-04-10 22:14:19,190:INFO: 43/200 (epoch 2), train_loss = 46.051700592041, accuracy = 0.000000000000, time/batch = 4.130828857422
2025-04-10 22:14:26,641:INFO: 44/200 (epoch 2), train_loss = 46.051702976227, accuracy = 0.000000000000, time/batch = 7.450851678848
2025-04-10 22:14:31,928:INFO: 45/200 (epoch 2), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 5.286447286606
2025-04-10 22:14:37,720:INFO: 46/200 (epoch 2), train_loss = 46.051700592041, accuracy = 0.000000000000, time/batch = 5.792300701141
2025-04-10 22:14:43,781:INFO: 47/200 (epoch 2), train_loss = 46.051702499390, accuracy = 0.000000000000, time/batch = 6.061263799667
2025-04-10 22:14:48,603:INFO: 48/200 (epoch 2), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 4.821457624435
2025-04-10 22:14:52,512:INFO: 49/200 (epoch 2), train_loss = 46.051701068878, accuracy = 0.000000000000, time/batch = 3.908972024918
2025-04-10 22:15:00,386:INFO: 50/200 (epoch 2), train_loss = 46.051703929901, accuracy = 0.000000000000, time/batch = 7.874632835388
2025-04-10 22:15:07,779:INFO: 51/200 (epoch 2), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 7.393260717392
2025-04-10 22:15:13,835:INFO: 52/200 (epoch 2), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 6.054096460342
2025-04-10 22:15:18,889:INFO: 53/200 (epoch 2), train_loss = 46.051701545715, accuracy = 0.000000000000, time/batch = 5.054832696915
2025-04-10 22:15:35,255:INFO: 54/200 (epoch 2), train_loss = 42.098240852356, accuracy = 0.000000000000, time/batch = 16.364499568939
2025-04-10 22:15:46,885:INFO: 55/200 (epoch 2), train_loss = 43.528189182281, accuracy = 0.000000000000, time/batch = 11.629948616028
2025-04-10 22:15:52,691:INFO: 56/200 (epoch 2), train_loss = 46.051702499390, accuracy = 0.000000000000, time/batch = 5.806169033051
2025-04-10 22:15:57,269:INFO: 57/200 (epoch 2), train_loss = 46.051701068878, accuracy = 0.000000000000, time/batch = 4.577864646912
2025-04-10 22:16:00,028:INFO: 58/200 (epoch 2), train_loss = 46.051700592041, accuracy = 0.000000000000, time/batch = 2.757915496826
2025-04-10 22:16:06,180:INFO: 59/200 (epoch 2), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 6.151775360107
2025-04-10 22:16:10,492:INFO: (epoch 2), valid_accuracy = 0.000
2025-04-10 22:16:10,492:INFO: Best epoch 0, Best validation accuracy 0.2
2025-04-10 22:16:10,492:INFO: Saving model
2025-04-10 22:16:16,579:INFO: 60/200 (epoch 3), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 6.043579578400
2025-04-10 22:16:22,113:INFO: 61/200 (epoch 3), train_loss = 46.051702976227, accuracy = 0.000000000000, time/batch = 5.533999919891
2025-04-10 22:16:26,084:INFO: 62/200 (epoch 3), train_loss = 46.051700592041, accuracy = 0.000000000000, time/batch = 3.971579790115
2025-04-10 22:16:28,700:INFO: 63/200 (epoch 3), train_loss = 46.051700592041, accuracy = 0.000000000000, time/batch = 2.614608526230
2025-04-10 22:16:35,386:INFO: 64/200 (epoch 3), train_loss = 46.051701545715, accuracy = 0.000000000000, time/batch = 6.685342073441
2025-04-10 22:16:40,861:INFO: 65/200 (epoch 3), train_loss = 46.051702499390, accuracy = 0.000000000000, time/batch = 5.474402666092
2025-04-10 22:16:45,602:INFO: 66/200 (epoch 3), train_loss = 46.051701068878, accuracy = 0.000000000000, time/batch = 4.740915060043
2025-04-10 22:16:51,545:INFO: 67/200 (epoch 3), train_loss = 46.051701545715, accuracy = 0.000000000000, time/batch = 5.942082405090
2025-04-10 22:16:56,250:INFO: 68/200 (epoch 3), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 4.705630779266
2025-04-10 22:17:02,503:INFO: 69/200 (epoch 3), train_loss = 46.051702499390, accuracy = 0.000000000000, time/batch = 6.252716064453
2025-04-10 22:17:11,105:INFO: 70/200 (epoch 3), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 8.600720882416
2025-04-10 22:17:17,492:INFO: 71/200 (epoch 3), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 6.387660503387
2025-04-10 22:17:23,534:INFO: 72/200 (epoch 3), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 6.041895627975
2025-04-10 22:17:29,002:INFO: 73/200 (epoch 3), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 5.467686414719
2025-04-10 22:17:40,681:INFO: 74/200 (epoch 3), train_loss = 46.051701545715, accuracy = 0.000000000000, time/batch = 11.679584980011
2025-04-10 22:17:51,597:INFO: 75/200 (epoch 3), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 10.915757179260
2025-04-10 22:17:57,157:INFO: 76/200 (epoch 3), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 5.558354616165
2025-04-10 22:18:01,210:INFO: 77/200 (epoch 3), train_loss = 46.051701068878, accuracy = 0.000000000000, time/batch = 4.053569316864
2025-04-10 22:18:06,173:INFO: 78/200 (epoch 3), train_loss = 46.051702976227, accuracy = 0.000000000000, time/batch = 4.962525129318
2025-04-10 22:18:12,153:INFO: 79/200 (epoch 3), train_loss = 46.051703929901, accuracy = 0.000000000000, time/batch = 5.980823993683
2025-04-10 22:18:16,491:INFO: (epoch 3), valid_accuracy = 0.000
2025-04-10 22:18:16,491:INFO: Best epoch 0, Best validation accuracy 0.2
2025-04-10 22:18:16,492:INFO: Saving model
2025-04-10 22:18:22,616:INFO: 80/200 (epoch 4), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 6.082566022873
2025-04-10 22:18:28,059:INFO: 81/200 (epoch 4), train_loss = 46.051703453064, accuracy = 0.000000000000, time/batch = 5.443399429321
2025-04-10 22:18:31,216:INFO: 82/200 (epoch 4), train_loss = 46.051700592041, accuracy = 0.000000000000, time/batch = 3.156858205795
2025-04-10 22:18:37,426:INFO: 83/200 (epoch 4), train_loss = 46.051701545715, accuracy = 0.000000000000, time/batch = 6.209284305573
2025-04-10 22:18:43,158:INFO: 84/200 (epoch 4), train_loss = 46.051702499390, accuracy = 0.000000000000, time/batch = 5.729772329330
2025-04-10 22:18:47,666:INFO: 85/200 (epoch 4), train_loss = 46.051701068878, accuracy = 0.000000000000, time/batch = 4.506245136261
2025-04-10 22:18:53,744:INFO: 86/200 (epoch 4), train_loss = 46.051701068878, accuracy = 0.000000000000, time/batch = 6.078830957413
2025-04-10 22:18:59,148:INFO: 87/200 (epoch 4), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 5.404101848602
2025-04-10 22:19:03,763:INFO: 88/200 (epoch 4), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 4.614817857742
2025-04-10 22:19:09,172:INFO: 89/200 (epoch 4), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 5.407365798950
2025-04-10 22:19:17,331:INFO: 90/200 (epoch 4), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 8.159517049789
2025-04-10 22:19:23,399:INFO: 91/200 (epoch 4), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 6.066285610199
2025-04-10 22:19:29,003:INFO: 92/200 (epoch 4), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 5.603960037231
2025-04-10 22:19:40,735:INFO: 93/200 (epoch 4), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 11.732775211334
2025-04-10 22:19:51,438:INFO: 94/200 (epoch 4), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 10.701919078827
2025-04-10 22:19:56,958:INFO: 95/200 (epoch 4), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 5.518843889236
2025-04-10 22:20:01,232:INFO: 96/200 (epoch 4), train_loss = 46.051700592041, accuracy = 0.000000000000, time/batch = 4.272333145142
2025-04-10 22:20:05,598:INFO: 97/200 (epoch 4), train_loss = 46.051702499390, accuracy = 0.000000000000, time/batch = 4.366516113281
2025-04-10 22:20:11,658:INFO: 98/200 (epoch 4), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 6.060110807419
2025-04-10 22:20:17,407:INFO: 99/200 (epoch 4), train_loss = 46.051702499390, accuracy = 0.000000000000, time/batch = 5.748188734055
2025-04-10 22:20:21,735:INFO: (epoch 4), valid_accuracy = 0.000
2025-04-10 22:20:21,735:INFO: Best epoch 0, Best validation accuracy 0.2
2025-04-10 22:20:21,735:INFO: Saving model
2025-04-10 22:20:27,923:INFO: 100/200 (epoch 5), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 6.145399093628
2025-04-10 22:20:33,697:INFO: 101/200 (epoch 5), train_loss = 46.051702976227, accuracy = 0.000000000000, time/batch = 5.774196147919
2025-04-10 22:20:37,527:INFO: 102/200 (epoch 5), train_loss = 46.051701068878, accuracy = 0.000000000000, time/batch = 3.830435276031
2025-04-10 22:20:40,130:INFO: 103/200 (epoch 5), train_loss = 46.051700592041, accuracy = 0.000000000000, time/batch = 2.602611541748
2025-04-10 22:20:47,136:INFO: 104/200 (epoch 5), train_loss = 46.051702499390, accuracy = 0.000000000000, time/batch = 7.005614280701
2025-04-10 22:20:52,464:INFO: 105/200 (epoch 5), train_loss = 46.051701545715, accuracy = 0.000000000000, time/batch = 5.327621698380
2025-04-10 22:20:56,660:INFO: 106/200 (epoch 5), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 4.196455717087
2025-04-10 22:21:02,681:INFO: 107/200 (epoch 5), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 6.019749164581
2025-04-10 22:21:07,453:INFO: 108/200 (epoch 5), train_loss = 46.051702022552, accuracy = 0.000000000000, time/batch = 4.771605968475
2025-04-10 22:21:11,763:INFO: 109/200 (epoch 5), train_loss = 46.051701545715, accuracy = 0.000000000000, time/batch = 4.309690237045
2025-04-10 22:21:20,314:INFO: 110/200 (epoch 5), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 8.551693439484
2025-04-10 22:21:27,186:INFO: 111/200 (epoch 5), train_loss = 46.051704406738, accuracy = 0.000000000000, time/batch = 6.871578931808
